time_s,own_id,intr_id,rel_x_m,rel_y_m,rel_alt_sensed_ft,rel_alt_true_ft,tau_s,d_cpa_m,advisory,is_nmac,own_alt_sensed_ft,own_alt_true_ft,own_climb_sensed_fps,own_climb_true_fps,intr_alt_sensed_ft,intr_alt_true_ft,intr_climb_sensed_fps,intr_climb_true_fps
0.80,INTR_CROSSING,OWN_CROSSING,18339.9,-0.0,993.1,993.1,84.88,0.0,CLEAR,0,11006.9,11006.9,8.33,8.33,12000.0,12000.0,0.00,0.00
0.83,OWN_CROSSING,INTR_CROSSING,-18332.7,0.0,-992.8,-992.8,84.85,0.0,CLEAR,0,12000.0,12000.0,0.00,0.00,11007.2,11007.2,8.33,8.33
0.83,INTR_CROSSING,OWN_CROSSING,18332.7,-0.0,992.8,992.8,84.85,0.0,CLEAR,0,11007.2,11007.2,8.33,8.33,12000.0,12000.0,0.00,0.00
0.87,OWN_CROSSING,INTR_CROSSING,-18325.5,0.0,-992.5,-992.5,84.81,0.0,CLEAR,0,12000.0,12000.0,0.00,0.00,11007.5,11007.5,8.33,8.33
0.87,INTR_CROSSING,OWN_CROSSING,18325.5,-0.0,992.5,992.5,84.81,0.0,CLEAR,0,11007.5,11007.5,8.33,8.33,12000.0,12000.0,0.00,0.00
0.90,OWN_CROSSING,INTR_CROSSING,-18318.3,0.0,-992.2,-992.2,84.78,0.0,CLEAR,0,12000.0,12000.0,0.00,0.00,11007.8,11007.8,8.33,8.33
0.90,INTR_CROSSING,OWN_CROSSING,18318.3,-0.0,992.2,992.2,84.78,0.0,CLEAR,0,11007.8,11007.8,8.33,8.33,12000.0,12000.0,0.00,0.00
0.93,OWN_CROSSING,INTR_CROSSING,-18311.1,0.0,-991.9,-991.9,84.75,0.0,CLEAR,0,12000.0,12000.0,0.00,0.00,11008.1,11008.1,8.33,8.33
0.93,INTR_CROSSING,OWN_CROSSING,18311.1,-0.0,991.9,991.9,84.75,0.0,CLEAR,0,11008.1,11008.1,8.33,8.33,12000.0,12000.0,0.00,0.00
0.97,OWN_CROSSING,INTR_CROSSING,-18303.9,0.0,-991.7,-991.7,84.71,0.0,CLEAR,0,12000.0,12000.0,0.00,0.00,11008.3,11008.3,8.33,8.33
0.97,INTR_CROSSING,OWN_CROSSING,18303.9,-0.0,991.7,991.7,84.71,0.0,CLEAR,0,11008.3,11008.3,8.33,8.33,12000.0,12000.0,0.00,0.00
1.00,OWN_CROSSING,INTR_CROSSING,-18296.7,0.0,-991.4,-991.4,84.68,0.0,CLEAR,0,12000.0,12000.0,0.00,0.00,11008.6,11008.6,8.33,8.33
