time_s,own_id,intr_id,rel_x_m,rel_y_m,rel_alt_sensed_ft,rel_alt_true_ft,tau_s,d_cpa_m,advisory,is_nmac,own_alt_sensed_ft,own_alt_true_ft,own_climb_sensed_fps,own_climb_true_fps,intr_alt_sensed_ft,intr_alt_true_ft,intr_climb_sensed_fps,intr_climb_true_fps
0.60,INTR_BADVS,OWN_BADVS,-9191.6,-15920.3,-989.3,-989.3,85.08,0.0,CLEAR,0,15989.3,15989.3,-16.89,-25.00,15000.0,15000.0,0.00,0.00
0.63,OWN_BADVS,INTR_BADVS,9188.0,15914.0,988.7,988.7,85.05,0.0,CLEAR,0,15000.0,15000.0,0.00,0.00,15988.7,15988.7,-16.89,-25.00
0.63,INTR_BADVS,OWN_BADVS,-9188.0,-15914.0,-988.7,-988.7,85.05,0.0,CLEAR,0,15988.7,15988.7,-16.89,-25.00,15000.0,15000.0,0.00,0.00
0.67,OWN_BADVS,INTR_BADVS,9184.4,15907.8,988.2,988.2,85.01,0.0,CLEAR,0,15000.0,15000.0,0.00,0.00,15988.2,15988.2,-16.89,-25.00
0.67,INTR_BADVS,OWN_BADVS,-9184.4,-15907.8,-988.2,-988.2,85.01,0.0,CLEAR,0,15988.2,15988.2,-16.89,-25.00,15000.0,15000.0,0.00,0.00
0.70,OWN_BADVS,INTR_BADVS,9180.8,15901.6,987.6,987.6,84.98,0.0,CLEAR,0,15000.0,15000.0,0.00,0.00,15987.6,15987.6,-16.89,-25.00
0.70,INTR_BADVS,OWN_BADVS,-9180.8,-15901.6,-987.6,-987.6,84.98,0.0,CLEAR,0,15987.6,15987.6,-16.89,-25.00,15000.0,15000.0,0.00,0.00
0.73,OWN_BADVS,INTR_BADVS,9177.2,15895.3,987.0,987.0,84.95,0.0,CLEAR,0,15000.0,15000.0,0.00,0.00,15987.0,15987.0,-16.89,-25.00
0.73,INTR_BADVS,OWN_BADVS,-9177.2,-15895.3,-987.0,-987.0,84.95,0.0,CLEAR,0,15987.0,15987.0,-16.89,-25.00,15000.0,15000.0,0.00,0.00
0.77,OWN_BADVS,INTR_BADVS,9173.6,15889.1,986.5,986.5,84.91,0.0,CLEAR,0,15000.0,15000.0,0.00,0.00,15986.5,15986.5,-16.89,-25.00
